type	index	image	question	A	B	C	D	answer
fs	1376	data/figure/fs/2024-05-12--化学制品-易普力-行业景气业绩向好，订单充足支撑成长_page2_图表7盈利预测.jpg	如果 2025E 年的无形资产翻倍，总资产能突破多少？	14,723 百万元	15,273 百万元	16,273 百万元	17,273 百万元	B
fs	1377	data/figure/fs/2024-05-12--文化传媒-皖新传媒-2023年年报及2024年一季报点评：核心主业稳健增长，数字化升级值得期待_page1_财务预测表.jpg	假设 2026E 年的销售费用减少一半，净利润率会提高几个百分点？	3.50%	4.20%	5.00%	5.80%	B
fs	1378	data/figure/fs/2024-05-11--工程建设-中国建筑-24Q1工程业务增长动能强劲，地产继续筑底_page1_no_caption.jpg	假设 2024E 年的营业成本降低 5%，毛利率会超过多少？	9.80%	10.20%	10.50%	11.00%	B
fs	1379	data/figure/fs/2024-05-11--交运设备-中国中车-动车组招标大增，铁路装备需求持续复苏_page1_no_caption.jpg	假设 2026E 年的存货减少 20%，总资产会下降多少？	77,433 百万元	87,433 百万元	97,433 百万元	107,433 百万元	A
fs	1380	data/figure/fs/2024-05-10--酿酒行业-青岛啤酒-产品结构升级延续，成本回落红利释放_page2_财务报表预测和估值数据汇总.jpg	假设 2024E 年的营业成本降低 10%，毛利率会超过多少？	38.70%	40.50%	42.80%	45.00%	C
fs	1381	data/figure/fs/2024-05-10--工程建设-中国化学-境外新签高增，“两商”转型扎实推进_page1_no_caption.jpg	假设2023年的财务费用为零，归母净利润会比实际值高多少？	5426百万元	5971百万元	6487百万元	7026百万元	C
fs	1382	data/figure/fs/2024-05-09--食品饮料-李子园-Q1收入略有压力，毛销差改善_page1_财务预测摘要.jpg	如果 2023 年的存货减少 25%，流动资产会比流动负债低多少？	50.80 百万元	75.60 百万元	100.40 百万元	125.20 百万元	B
fs	1383	data/figure/fs/2024-05-09--游戏-姚记科技-2023年年报及2024年一季报点评：业务多元布局，高分红回馈股东_page1_财务预测表.jpg	假设 2023A 年的营业成本增加 20%，净利润会比实际值减少多少？	100.86 百万元	120.74 百万元	150.92 百万元	180.10 百万元	B
fs	1384	data/figure/fs/2024-05-08--农牧饲渔-秋乐种业-玉米种优质企业，新品种助力业务稳增长_page23_秋乐种业三大财务预测表.jpg	如果 2024E 年的营业收入比预测值低 10%，净利润会为多少？	80	90	100	110	A
fs	1385	data/figure/fs/2024-05-08--橡胶制品-贵州轮胎-公司季报点评：23年扣非净利润同比+103.56%，24Q1扣非净利润同比+121.90%_page2_财务报表分析和预测.jpg	如果 2026E 年的营业收入增加 20%，营业成本会增加多少？	1876.2 百万元	1938.4 百万元	2000.6 百万元	2062.8 百万元	B
fs	1386	data/figure/fs/2024-05-08--非金属材料-中科电气-负极持续放量，2024Q1同比扭亏为盈_page1_no_caption.jpg	假设 2026E 年的销售费用减少一半，净利润率会提高几个百分点？	1.50%	2.00%	2.50%	3.00%	B
fs	1387	data/figure/fs/2024-05-07--半导体-复旦微电-消费类回暖高可靠稳定增长，Q1重回增长通道_page1_no_caption.jpg	如果 2025E 年的无形资产翻倍，总资产能突破多少？	10,450 百万元	10,938 百万元	11,426 百万元	11,914 百万元	B
fs	1388	data/figure/fs/2024-05-06--装修建材-鲁阳节能-产品扩张注入成长动能，新阶段发展值得期待_page2_财务预测摘要.jpg	如果 2025E 年的营业收入增长率达到 15%，毛利率会超过多少？	34%	36%	38%	40%	B
fs	1389	data/figure/fs/2024-05-06--汽车零部件-新泉股份-2024年一季报点评：2024Q1业绩符合预期，自主内饰龙头持续成长_page1_新泉股份三大财务预测表.jpg	假设 2026E 年的资本性支出翻倍，自由现金流会变为多少？	-736 百万元	-1,472 百万元	-2,208 百万元	-2,944 百万元	B
fs	1390	data/figure/fs/2024-05-05--食品饮料-天润乳业-2024年一季报点评：疆外持续扩张，新农并表短期承压_page2_天润乳业三大财务预测表.jpg	如果 2024E 年的营业总收入比预测值低 15%，净利润会为多少？	110 百万元	120 百万元	130 百万元	140 百万元	B
fs	1391	data/figure/fs/2024-05-05--医疗器械-联影医疗-国内海外双轮驱动，数智化产品引领高质量发展_page1_no_caption.jpg	假设 2026E 年的销售费用减少一半，净利润率会提高几个百分点？	1.50%	2.00%	2.50%	3.00%	C
fs	1392	data/figure/fs/2024-05-04--光学光电子-宸展光电-公司事件点评报告：加快推进自有品牌MicroTouch培育新成长点，2024Q1业绩显著改善_page2_公司盈利预测百万元.jpg	假设 2024E 年的存货增加 20%，营业成本会变为多少？	1,972	2,386	2,092	2,268	C
fs	1393	data/figure/fs/2024-05-04--工程建设-中国铁建-2024年一季报点评：水电及绿色环保订单高增，净利率水平小幅提升_page1_中国铁建三大财务预测表.jpg	如果 2024E 年的营业成本增加 20%，净利润会比 2023A 少多少？	减少 10,000 百万元	减少 15,000 百万元	减少 20,000 百万元	减少 25,000 百万元	B
fs	1394	data/figure/fs/2024-05-03--电力行业-三峡能源-业绩表现稳健，新能源装机容量增长较大_page5_财务预测与估值.jpg	假设2024E年的营业成本增加10%，归母净利润会减少多少？	718.9百万	879.4百万	1,013.5百万	1,134.6百万	A
fs	1395	data/figure/fs/2024-05-03--风电设备-日月股份-2023年出货量平稳，着力提升市占份额_page2_no_caption.jpg	如果 2026E 年的流动资产增加 10%，流动负债能完全覆盖多少？	3,403 百万元	3,743 百万元	4,030 百万元	4,373 百万元	B
fs	1396	data/figure/fs/2024-05-02--能源金属-天齐锂业-2024年一季报点评：受高价库存和SQM税务影响，Q1盈利触底_page1_天齐锂业三大财务预测表.jpg	假设 2024E 年的毛利率提高 5 个百分点，归母净利润会比 2023A 高多少？	500 百万元	600 百万元	700 百万元	800 百万元	C
fs	1397	data/figure/fs/2024-05-02--农牧饲渔-天康生物-2023年年报及2024年一季报点评：多业务延续增长态势，一季度实现扭亏为盈_page1_公司财务报表数据预测汇总.jpg	如果 2024E 年的营业总收入增加 20%，EBIT 会变为多少？	3,050 百万元	2,586 百万元	2,044 百万元	1,586 百万元	B
fs	1398	data/figure/fs/2024-05-01--装修建材-欧派家居-大家居模式持续落地，直营实践验证增长潜力_page1_表财务报表和主要财务比率.jpg	假设 2024E 年的营业成本增长 15%，毛利率会低于多少？	30%	32%	34%	36%	B
fs	1399	data/figure/fs/2024-05-01--房地产开发-万科A-2024年一季报点评：营收下降销售承压，经营业务稳步提升_page2_一公司财务预测表.jpg	如果 2024E 年的财务费用减少至 0，营业利润会增长多少？	27354.55 百万元	31088.90 百万元	34839.45 百万元	38614.00 百万元	C
fs	1400	data/figure/fs/2024-04-30--文化传媒-万达电影-公司2023年报暨2024一季报点评：票房收入复苏明显，影剧游内容储备丰富_page1_一公司财务预测表.jpg	如果2026E年的营业成本增加10%，净利润会为多少？	1892.26	1703.04	1603.36	1503.68	B
fs	1401	data/figure/fs/2024-04-29--食品饮料-新乳业-公司简评报告：深化“鲜立方”战略，盈利水平持续提升_page2_附录三大报表预测值.jpg	假设 2024E 年的销售费用增加 20%，营业利润会比 2023A 低多少？	100 百万元	150 百万元	200 百万元	250 百万元	B
fs	1402	data/figure/fs/2024-04-29--纺织服装-比音勒芬-2023年报及2024年一季报点评：提质增效，分红比例提升_page1_比音勒芬三大财务预测表.jpg	如果 2024E 年的存货增加 30%，流动资产会变为多少？	6,789 百万元	7,028 百万元	7,267 百万元	7,506 百万元	B
fs	1403	data/figure/fs/2024-04-28--有色金属-华峰铝业-2023年年报及2024年一季报点评：乘新能源行业东风，龙头客户与规模优势形成良性循环_page1_公司财务报表数据预测汇总.jpg	假设 2024E 年的短期借款减少至 0，资产负债率会低于多少？	30%	35%	40%	45%	B
fs	1404	data/figure/fs/2024-04-28--酿酒行业-古井贡酒-业绩高增符合预期，势能仍亮眼_page1_no_caption.jpg	如果 2024E 年的营业收入增长率达到 25%，净利润率会提高多少？	1.50%	2.00%	2.50%	3.00%	B
fs	1405	data/figure/fs/2024-04-28--家电行业-公牛集团-业绩增长亮眼，降本成效凸显_page1_财务预测摘要.jpg	如果 2025E 年的无形资产翻倍，总资产能突破多少？	23,000.00 百万元	24,000.00 百万元	25,000.00 百万元	26,000.00 百万元	B
fs	1406	data/figure/fs/2024-04-27--医疗器械-迈克生物-流水线装机表现亮眼，看好后续试剂上量_page1_no_caption.jpg	如果 2026E 年的资产减值损失为零，净利润会增加多少？	39 百万元	49 百万元	59 百万元	69 百万元	A
fs	1407	data/figure/fs/2024-04-27--装修建材-伟星新材-2024年一季报点评：同口径扣非归母高增37.6%，毛利率提升显著_page1_公司财务报表数据预测汇总.jpg	如果 2024E 年的营业收入增长率达到 15%，EBIT 增长率会超过多少？	13.76%	15.20%	16.50%	18.00%	C
fs	1408	data/figure/fs/2024-04-26--工程机械-长盛轴承-基本盘经营稳健，新领域成长潜力大_page2_附表财务预测与估值.jpg	假设 2023A 年的销售费用增加 50%，营业利润会减少多少？	10.28 亿元	15.42 亿元	20.56 亿元	25.70 亿元	A
fs	1409	data/figure/fs/2024-04-26--证券-财通证券-财通证券2023年报及2024一季报点评：一季度自营高基数影响业绩，手续费收入具有阿尔法_page1_附财务预测摘要.jpg	假设 2024E 年的营业成本增长 20%，毛利率会低于多少？	30%	35%	40%	45%	A
fs	1410	data/figure/fs/2024-04-25--家电行业-亿田智能-2023年报点评：直营收入增长较快，业绩有所承压_page3_财务预测与估值.jpg	假设 2024E 年的营业收入增长 20%，营业利润会变为多少？	261.6 百万元	278.4 百万元	295.2 百万元	312.0 百万元	B
fs	1411	data/figure/fs/2024-04-25--酿酒行业-燕京啤酒-2024年一季报点评：改革逻辑不断兑现，单季利润创新高_page1_公司财务报表数据预测汇总.jpg	如果 2026E 年的销售费用增加 20%，EBIT 会下降多少？	减少 374 百万元	减少 458 百万元	减少 542 百万元	减少 626 百万元	B
fs	1412	data/figure/fs/2024-04-24--教育-行动教育-业绩超预期，销售费用率大幅下降_page2_资产负债表单位百万元.jpg	如果 2025E 年的无形资产翻倍，总资产能突破多少？	3,481 百万元	3,681 百万元	3,881 百万元	4,081 百万元	B
fs	1413	data/figure/fs/2024-04-24--塑料制品-蓝晓科技-2023年年报及2024年一季报点评报告：业绩同比提升，看好公司持续成长_page9_附表蓝晓科技盈利预测表.jpg	如果 2024E 年的财务费用减少至 0，营业利润会增长多少？	316 百万元	336 百万元	356 百万元	376 百万元	A
fs	1414	data/figure/fs/2024-04-23--航天航空-三角防务-2023年年报点评：营收同比增长32.90%，三家子公司顺利设立_page1_三角防务三大财务预测表.jpg	假设2024E年的研发费用减少20%，净利润会变为多少？	987百万万元	1,036百万万元	1,085百万万元	1,134百万万元	B
fs	1415	data/figure/fs/2024-04-23--家电行业-长虹美菱-2024年一季报点评：收入增速环比提升，盈利能力保持稳健_page1_附表财务预测与估值.jpg	如果 2026E 年的折旧与摊销增加 30%，会导致净利润为多少？	748.95 百万元	785.65 百万元	822.35 百万元	859.05 百万元	B
fs	1416	data/figure/fs/2024-04-22--美容护理-百亚股份-2024年一季报点评：电商+外围渠道增长亮眼，成长动能充足_page1_附表财务预测与估值.jpg	如果 2024E 年的销售费用增加 20%，净利润会为多少？	308.90 百万元	276.72 百万元	294.32 百万元	321.48 百万元	B
fs	1417	data/figure/fs/2024-04-22--食品饮料-安琪酵母-利润端承压，关注国内需求恢复_page1_资产负债表单位百万元.jpg	如果 2025E 年的财务费用增长 100%，净利润会比 2024E 少多少？	1,000 百万元	1,500 百万元	2,000 百万元	2,500 百万元	B
fs	1418	data/figure/fs/2024-04-21--化学制药-恒瑞医药-创新药驱动收入增长，2024年迎来产品上市高峰_page1_no_caption.jpg	假设 2024E 年的营业成本降低 10%，毛利率会超过多少？	86.50%	87.30%	88.10%	89.00%	B
fs	1419	data/figure/fs/2024-04-21--汽车零部件-多利科技-行业景气叠加一体化压铸的持续推进，公司业绩预期向好_page4_财务报表预测和估值数据汇总.jpg	假设 2026E 年的其他流动负债增长 50%，流动比率会下降多少？	0.3	0.4	0.5	0.6	B
fs	1420	data/figure/fs/2024-04-20--航空机场-海南机场-2023年年报点评：业绩符合预期，机场业务恢复良好、地产稳步去化_page1_公司财务报表数据预测汇总.jpg	如果 2026E 年的流动负债翻倍，净资产会为多少？	30,246 百万元	27,536 百万元	29,137 百万元	26,318 百万元	D
fs	1421	data/figure/fs/2024-04-20--电子元件-陕西华达-设备商连接器合格供方，商业卫星放量及军工反弹可期_page2_财务报表预测和估值数据汇总.jpg	如果 2026E 年的流动资产增加 10%，流动负债能完全覆盖多少？	100%	80%	60%	40%	A
fs	1422	data/figure/fs/2024-04-18--纺织服装-伟星股份-2023年年报点评：经营情况稳中向好，2023年归母净利同比+14%_page1_公司财务报表数据预测汇总.jpg	假设 2024E 年的营业成本增长 20%，毛利率会低于多少？	38%	39%	40%	41%	B
fs	1423	data/figure/fs/2024-04-17--酿酒行业-燕京啤酒-2023年报点评：U8增速亮眼，改革红利持续_page2_财务报表分析和预测.jpg	如果 2024E 年的销售费用减少至 0，营业利润会增长多少？	3,769	4,769	5,769	6,769	B
fs	1424	data/figure/fs/2024-04-16--电池-宁德时代-2024年一季报点评：业绩持续超预期，龙头尽显风范_page7_宁德时代三大财务预测表.jpg	假设 2025E 年的营业成本增长 10%，毛利率会低于多少？	24.60%	23.90%	22.50%	21.80%	C
fs	1425	data/figure/fs/2024-04-15--农药兽药-中牧股份-主业景气度或改善，新品孕育业绩潜力_page2_财务报表与财务指标单位百万元.jpg	如果 2024E 年的销售费用减少 20%，净利润会增加多少？	100.00 百万元	150.00 百万元	200.00 百万元	250.00 百万元	B
fs	1426	data/figure/fs/2024-04-15--软件开发-国能日新-业绩保持稳步增长，电网侧收入高速增长，创新业务突破_page2_一公司财务预测表.jpg	假设 2023A 年的营业成本增加 20%，归母净利润会比 2024E 少多少？	10.21 百万元	15.32 百万元	20.43 百万元	25.54 百万元	A
